"Original URL","ID","Transformed Markdown File"
"https://docs.marketo.com/display/DOCS/Didn%27t+Log+to+Activity+History","14352489","welcome-to-marketo-docs/product-docs/marketo-sales-connect/phone/didn't-log-to-activity-history.md"
"https://docs.marketo.com/display/DOCS/Didn%27t+Log+to+Salesforce","14352490","welcome-to-marketo-docs/product-docs/marketo-sales-connect/phone/didn't-log-to-salesforce.md"
"https://docs.marketo.com/pages/viewpage.action?pageId=14352491","14352491","welcome-to-marketo-docs/product-docs/marketo-sales-connect/faq/why-didn't-all-of-my-contacts-get-pushed-to-sales-connect?.md"
"https://docs.marketo.com/pages/viewpage.action?pageId=14352493","14352493","welcome-to-marketo-docs/product-docs/marketo-sales-connect/faq/is-sales-connect-compatible-with-salesforce-lightning?.md"
"https://docs.marketo.com/pages/viewpage.action?pageId=14352494","14352494","welcome-to-marketo-docs/product-docs/marketo-sales-connect/faq/i-got-locked-out-of-my-account.-what-do-i-do?.md"
"https://docs.marketo.com/pages/viewpage.action?pageId=14352495","14352495","welcome-to-marketo-docs/product-docs/marketo-sales-connect/faq/what-are-the-sales-connect-terms-of-service?.md"
"https://docs.marketo.com/pages/viewpage.action?pageId=14352500","14352500","welcome-to-marketo-docs/product-docs/marketo-sales-connect/faq/how-do-i-change-my-password?.md"
"https://docs.marketo.com/display/DOCS/Shared+Templates","14352503","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/shared-templates.md"
"https://docs.marketo.com/display/DOCS/Template+Engagement","14352504","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/template-engagement.md"
"https://docs.marketo.com/display/DOCS/Create+a+Follow+up+Template","14352505","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/create-a-follow-up-template.md"
"https://docs.marketo.com/display/DOCS/Edit+a+Template+Category","14352506","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/edit-a-template-category.md"
"https://docs.marketo.com/pages/viewpage.action?pageId=14352507","14352507","welcome-to-marketo-docs/product-docs/marketo-sales-connect/faq/does-sales-connect-have-an-iphone-or-android-app?.md"
"https://docs.marketo.com/display/DOCS/Create+Custom+Dynamic+Fields","14352508","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/dynamic-fields/create-custom-dynamic-fields.md"
"https://docs.marketo.com/display/DOCS/Dynamic+Fields+Glossary","14352509","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/dynamic-fields/dynamic-fields-glossary.md"
"https://docs.marketo.com/display/DOCS/Recommended+Templates","14352510","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/recommended-templates.md"
"https://docs.marketo.com/display/DOCS/How+to+Share+a+Group","14352511","welcome-to-marketo-docs/product-docs/marketo-sales-connect/people/managing-contacts/how-to-share-a-group.md"
"https://docs.marketo.com/display/DOCS/How+to+Merge+Two+Groups+Together","14352512","welcome-to-marketo-docs/product-docs/marketo-sales-connect/people/managing-contacts/how-to-merge-two-groups-together.md"
"https://docs.marketo.com/display/DOCS/Delete+a+Group","14352513","welcome-to-marketo-docs/product-docs/marketo-sales-connect/people/managing-contacts/delete-a-group.md"
"https://docs.marketo.com/display/DOCS/How+Sales+Connect+Handles+Email+De-Duping","14352514","welcome-to-marketo-docs/product-docs/marketo-sales-connect/people/managing-contacts/how-sales-connect-handles-email-de-duping.md"
"https://docs.marketo.com/display/DOCS/Creating+and+Deleting+Contacts","14352516","welcome-to-marketo-docs/product-docs/marketo-sales-connect/people/managing-contacts/creating-and-deleting-contacts.md"
"https://docs.marketo.com/display/DOCS/How+to+Create+a+Contact+Group","14352517","welcome-to-marketo-docs/product-docs/marketo-sales-connect/people/managing-contacts/how-to-create-a-contact-group.md"
"https://docs.marketo.com/display/DOCS/How+to+Import+Contacts+from+Salesforce","14352518","welcome-to-marketo-docs/product-docs/marketo-sales-connect/people/managing-contacts/how-to-import-contacts-from-salesforce.md"
"https://docs.marketo.com/display/DOCS/Email+Selected+and+Email+Group","14352519","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/email-selected-and-email-group.md"
"https://docs.marketo.com/display/DOCS/How+to+Send+a+Group+Email","14352520","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/how-to-send-a-group-email.md"
"https://docs.marketo.com/display/DOCS/CC+or+BCC+in+Emails","14352521","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/cc-or-bcc-in-emails.md"
"https://docs.marketo.com/display/DOCS/Authentication+Unsuccessful+Error","14352522","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/authentication-unsuccessful-error.md"
"https://docs.marketo.com/display/DOCS/Sending+File+Attachments+in+Your+Email","14352523","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/sending-file-attachments-in-your-email.md"
"https://docs.marketo.com/display/DOCS/Hard+Bounces","14352524","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/hard-bounces.md"
