filename,title,feature
./metadata.md,,
./help/marketo/TOC.md,,
help/marketo/home.md,Marketo Product Docs,
help/marketo/getting-started.md,Getting Started,Getting Started
help/marketo/getting-started/what-is-adobe-marketo-engage.md,What is Adobe Marketo Engage?,Getting Started
help/marketo/getting-started/help-center.md,Help Center,Getting Started
help/marketo/getting-started/marketo-glossary.md,Marketo Glossary,Getting Started
help/marketo/getting-started/classic-icon-glossary.md,Classic Icon Glossary,Getting Started
help/marketo/getting-started/setup/setup-steps.md,Setup Steps,Getting Started
help/marketo/getting-started/setup/setup-checklist.md,Setup Checklist,Getting Started
help/marketo/getting-started/setup/configure-protocols-for-marketo.md,Configure Protocols for Marketo,Getting Started
help/marketo/getting-started/quick-wins/get-set-up-and-add-a-person.md,Get Set up and Add a Person,Getting Started
help/marketo/getting-started/quick-wins/send-an-email.md,Send an Email,Getting Started
help/marketo/getting-started/quick-wins/landing-page-with-a-form.md,Landing Page with a Form,Getting Started
help/marketo/getting-started/quick-wins/simple-scoring.md,Simple Scoring,Getting Started
help/marketo/getting-started/quick-wins/email-auto-response.md,Email Auto-Response,Getting Started
help/marketo/getting-started/quick-wins/import-a-list-of-people.md,Import a List of People,Getting Started
help/marketo/getting-started/quick-wins/drip-drip-nurture.md,"Drip, Drip, Nurture",Getting Started
help/marketo/getting-started/quick-wins/personalize-an-email.md,Personalize an Email,Getting Started
help/marketo/getting-started/quick-wins/alert-the-sales-rep.md,Alert the Sales Rep,Getting Started
help/marketo/getting-started/quick-wins/update-person-data.md,Update Person Data,Getting Started
help/marketo/getting-started/quick-wins/redirect-a-landing-page.md,Redirect a Landing Page,Getting Started
help/marketo/getting-started/quick-wins/advanced-solutions/automate-an-alert-for-possible-duplicate-people.md,Automate an Alert for Possible Duplicate People,Getting Started
help/marketo/getting-started/inheriting-a-marketo-instance/help-ive-inherited-an-existing-marketo-instance.md,Help I've Inherited an Existing Marketo Instance,Getting Started
help/marketo/getting-started/inheriting-a-marketo-instance/items-to-check-off.md,Items to Check Off,Getting Started
help/marketo/getting-started/inheriting-a-marketo-instance/things-to-review-core-skills.md,Things to Review - Core Skills,Getting Started
help/marketo/getting-started/inheriting-a-marketo-instance/ways-to-get-help.md,Ways to Get Help,Getting Started
help/marketo/product-docs/additional-apps/seo/understanding-seo/understanding-search-engine-optimization.md,Understanding Search Engine Optimization,SEO
help/marketo/product-docs/additional-apps/seo/understanding-seo/understanding-the-seo-dashboard-seo-recommendations.md,Understanding the SEO Dashboard -SEO Recommendations,SEO
help/marketo/product-docs/additional-apps/seo/understanding-seo/understanding-the-seo-dashboard-seo-snapshot.md,Understanding the SEO Dashboard -SEO Snapshot,SEO
help/marketo/product-docs/additional-apps/seo/understanding-seo/seo-add-a-site-delete-a-site.md,SEO - Add a Site/Delete a Site,SEO
help/marketo/product-docs/additional-apps/seo/understanding-seo/seo-add-competitors.md,SEO - Add Competitors,SEO
help/marketo/product-docs/additional-apps/seo/understanding-seo/seo-managing-lists.md,SEO - Managing Lists,SEO
help/marketo/product-docs/additional-apps/seo/understanding-seo/seo-pick-region-country-for-your-search-engine.md,SEO - Pick Region/Country for Your Search Engine,SEO
help/marketo/product-docs/additional-apps/seo/understanding-seo/seo-set-your-email-alert-preferences.md,SEO - Set Your Email Alert Preferences,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-add-keywords.md,SEO - Add Keywords,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-add-remove-columns-from-your-keywords-view.md,SEO - Add/Remove Columns From Your Keywords View,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-add-remove-keywords-from-a-list.md,SEO - Add/Remove Keywords from a List,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-exporting-keyword-results.md,SEO - Exporting Keyword Results,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-filter-keyword-results.md,SEO - Filter Keyword Results,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-get-suggested-keywords.md,SEO - Get Suggested Keywords,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-importing-keywords-with-a-csv.md,SEO - Importing Keywords with a CSV,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-keyword-trends-chart.md,SEO - Keyword Trends Chart,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-optimize-specific-pages-with-targeted-keywords.md,SEO - Optimize Specific Pages with Targeted Keywords,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-remove-a-keyword.md,SEO - Remove a Keyword,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-understanding-keywords.md,SEO - Understanding Keywords,SEO
help/marketo/product-docs/additional-apps/seo/keywords/seo-view-keyword-results-in-search-engine.md,SEO - View Keyword Results in Search Engine,SEO
help/marketo/product-docs/additional-apps/seo/pages/seo-add-notes-to-page-issues.md,SEO - Add Notes to Page Issues,SEO
help/marketo/product-docs/additional-apps/seo/pages/seo-add-pages.md,SEO - Add Pages,SEO
help/marketo/product-docs/additional-apps/seo/pages/seo-add-remove-page-from-list.md,SEO - Add/Remove Page from List,SEO
help/marketo/product-docs/additional-apps/seo/pages/seo-add-remove-page-issue-from-a-list.md,SEO - Add/Remove Page Issue From a List,SEO
help/marketo/product-docs/additional-apps/seo/pages/seo-export-issues-to-csv.md,SEO - Export Issues to CSV,SEO
help/marketo/product-docs/additional-apps/seo/pages/seo-remove-delete-a-page-issue.md,SEO - Remove/Delete a Page Issue,SEO
help/marketo/product-docs/additional-apps/seo/pages/seo-remove-delete-a-page.md,SEO - Remove/Delete a Page,SEO
help/marketo/product-docs/additional-apps/seo/pages/seo-understanding-pages.md,SEO - Understanding Pages,SEO
help/marketo/product-docs/additional-apps/seo/pages/seo-using-the-page-detail-drill-down.md,SEO - Using the Page Detail Drill Down,SEO
help/marketo/product-docs/additional-apps/seo/inbound-links/seo-add-an-inbound-link-url-manually.md,SEO - Add an Inbound Link URL Manually,SEO
help/marketo/product-docs/additional-apps/seo/inbound-links/seo-add-remove-an-inbound-link-url-from-a-list.md,SEO - Add/Remove an Inbound Link URL From a List,SEO
help/marketo/product-docs/additional-apps/seo/inbound-links/seo-get-inbound-link-suggestions.md,SEO - Get Inbound Link Suggestions,SEO
help/marketo/product-docs/additional-apps/seo/inbound-links/seo-remove-delete-an-inbound-link-url.md,SEO - Remove/Delete an Inbound Link URL,SEO
help/marketo/product-docs/additional-apps/seo/inbound-links/seo-understanding-inbound-links.md,SEO - Understanding Inbound Links,SEO
help/marketo/product-docs/additional-apps/seo/reports/seo-use-the-competitor-kw-trends-report.md,SEO - Use the Competitor KW Trends Report,SEO
help/marketo/product-docs/additional-apps/seo/reports/seo-use-the-keyword-trends-report.md,SEO - Use the Keyword Trends Report,SEO
help/marketo/product-docs/administration/setup-administration/find-out-what-permissions-you-have.md,Find Out What Permissions You Have,Administration
help/marketo/product-docs/administration/setup-administration/minimum-system-requirements.md,Minimum System Requirements,Administration
help/marketo/product-docs/administration/setup-administration/munchkin.md,Munchkin,"Administration, Munchkin Tracking Code"
help/marketo/product-docs/administration/setup-administration/supported-browsers.md,Supported Browsers,"Administration, Getting Started"
help/marketo/product-docs/administration/additional-integrations/add-adobe-connect-as-a-launchpoint-service.md,"""Add Adobe Connect as a [!DNL LaunchPoint] Service""","Administration, Integrations"
help/marketo/product-docs/administration/additional-integrations/add-google-adwords-as-a-launchpoint-service-with-a-manager-account.md,"""Add [!DNL Google AdWords] as a [!DNL Launchpoint] Service with a Manager Account""","Administration, Integrations"
help/marketo/product-docs/administration/additional-integrations/add-google-adwords-as-a-launchpoint-service.md,"""Add [!DNL Google AdWords] as a [!DNL LaunchPoint] Service""","Administration, Integrations"
help/marketo/product-docs/administration/additional-integrations/add-gotowebinar-as-a-launchpoint-service.md,"""Add [!DNL GoToWebinar] as a [!DNL LaunchPoint] Service""","Administration, Integrations"
help/marketo/product-docs/administration/additional-integrations/add-level-3-web-meeting-as-a-launchpoint-service.md,"""Add [!DNL Level 3 Web Meeting] as a [!DNL LaunchPoint Service]""","Administration, Integrations"
help/marketo/product-docs/administration/additional-integrations/add-munchkin-tracking-code-to-your-website.md,"""Add [!DNL Munchkin] Tracking Code to Your Website""","Administration, Munchkin Tracking Code"
help/marketo/product-docs/administration/additional-integrations/add-munchkin-tracking-code-to-your-website/next-generation-munchkin-tracking-faq.md,"""Next Generation [!DNL Munchkin] Tracking FAQ""","Administration, Munchkin Tracking Code"
help/marketo/product-docs/administration/additional-integrations/add-single-sign-on-to-a-portal.md,Add Single Sign-On to a Portal,Administration
help/marketo/product-docs/administration/additional-integrations/add-webex-as-a-launchpoint-service.md,"""Add [!DNL Webex] as a [!DNL LaunchPoint] Service""","Administration, Integrations"
help/marketo/product-docs/administration/additional-integrations/add-workplace-by-facebook-as-a-launchpoint-service.md,"""Add [!DNL Workplace By Facebook] as a [!DNL LaunchPoint] Service""","Administration, Integrations"
help/marketo/product-docs/administration/additional-integrations/add-zoom-as-a-launchpoint-service.md,"""Add [!DNL Zoom] as a [!DNL LaunchPoint] Service""","Administration, Integrations"
help/marketo/product-docs/administration/additional-integrations/configuring-your-soap-api-settings.md,Configuring Your SOAP API Settings,Administration
help/marketo/product-docs/administration/additional-integrations/connect-brighttalk-to-marketo.md,"""Connect [!DNL BrightTALK] to Marketo""","Administration, Integrations"
help/marketo/product-docs/administration/additional-integrations/create-a-custom-service-for-use-with-rest-api.md,Create a Custom Service for Use with ReST API,Administration
help/marketo/product-docs/administration/additional-integrations/create-a-webhook.md,Create a [!DNL Webhook],"Administration, Webhooks"
help/marketo/product-docs/administration/additional-integrations/create-an-allowlist-for-ip-based-api-access.md,Create an Allowlist for IP-Based API Access,Administration
help/marketo/product-docs/administration/additional-integrations/download-googleadwords-activity-log.md,"""Download [!DNL GoogleAdwords Activity Log]""",Administration
help/marketo/product-docs/administration/additional-integrations/restrict-user-login-to-sso-only.md,Restrict User Login to SSO Only,Administration
help/marketo/product-docs/administration/audit-trail/audit-trail-overview.md,Audit Trail Overview,Audit Trail
help/marketo/product-docs/administration/audit-trail/change-details-in-audit-trail.md,Change Details in Audit Trail,Audit Trail
help/marketo/product-docs/administration/audit-trail/enable-audit-trail.md,Enable Audit Trail,Audit Trail
help/marketo/product-docs/administration/audit-trail/filtering-in-audit-trail.md,Filtering in Audit Trail,Audit Trail
help/marketo/product-docs/administration/audit-trail/user-login-history.md,User Login History,Audit Trail
help/marketo/product-docs/administration/email-setup/add-multiple-branding-domains/add-an-additional-branding-domain-with-workspaces.md,Add an Additional Branding Domain with Workspaces,Email Setup
help/marketo/product-docs/administration/email-setup/add-multiple-branding-domains/add-an-additional-branding-domain.md,Add an Additional Branding Domain,Email Setup
help/marketo/product-docs/administration/email-setup/add-multiple-branding-domains/delete-a-branding-domain.md,Delete a Branding Domain,Email Setup
help/marketo/product-docs/administration/email-setup/add-multiple-branding-domains/edit-your-default-branding-domain-with-workspaces.md,Edit Your Default Branding Domain with Workspaces,Email Setup
help/marketo/product-docs/administration/email-setup/add-multiple-branding-domains/edit-your-default-branding-domain.md,Edit Your Default Branding Domain,Email Setup
help/marketo/product-docs/administration/email-setup/add-multiple-branding-domains/overwrite-primary-domain-for-emails.md,Overwrite Primary Domain for Emails,Email Setup
help/marketo/product-docs/administration/email-setup/change-custom-object-retrieval-limits-in-velocity-scripting.md,"""Change Custom Object Retrieval Limits in [!DNL Velocity Scripting]""",Email Setup
help/marketo/product-docs/administration/email-setup/change-the-default-from-email-and-from-label.md,Change the Default From Email and From Label,Email Setup
help/marketo/product-docs/administration/email-setup/edit-the-unsubscribe-message.md,Edit the Unsubscribe Message,Email Setup
help/marketo/product-docs/administration/email-setup/edit-the-unsubscribe-message/make-your-unsubscribe-message-dynamic-for-languages.md,Make Your Unsubscribe Message Dynamic for Languages,Email Setup
help/marketo/product-docs/administration/email-setup/edit-the-view-as-web-page-message.md,"Edit the ""View as Web Page"" Message",Email Setup
help/marketo/product-docs/administration/email-setup/enable-communication-limits.md,Enable Communication Limits,Email Setup
help/marketo/product-docs/administration/email-setup/enable-person-restrictions-for-smart-campaigns.md,Enable Person Restrictions for Smart Campaigns,Email Setup
help/marketo/product-docs/administration/email-setup/filtering-email-bot-activity.md,Filtering Email Bot Activity,Email Setup
help/marketo/product-docs/administration/email-setup/remove-unsubscribe-text-from-the-admin-email-section.md,Remove Unsubscribe Text From the Admin Email Section,Email Setup
help/marketo/product-docs/administration/field-management/block-field-updates-during-list-import-from-untrusted-sources.md,Block Field Updates During List Import from Untrusted Sources,Field Management
help/marketo/product-docs/administration/field-management/block-updates-to-a-field.md,Block Updates to a Field,Field Management
help/marketo/product-docs/administration/field-management/change-the-type-of-a-marketo-custom-field.md,Change the Type of a Marketo Custom Field,Field Management
help/marketo/product-docs/administration/field-management/create-a-custom-field-in-marketo.md,Create a Custom Field in Marketo,Field Management
help/marketo/product-docs/administration/field-management/create-and-use-a-concatenated-string-formula-field.md,Create and Use a Concatenated String (Formula) Field,Field Management
help/marketo/product-docs/administration/field-management/custom-field-type-glossary.md,Custom Field Type Glossary,Field Management
help/marketo/product-docs/administration/field-management/delete-a-custom-field-in-marketo.md,Delete a Custom Field in Marketo,Field Management
help/marketo/product-docs/administration/field-management/edit-field-aliases-for-list-import.md,Edit Field Aliases for List Import,Field Management
help/marketo/product-docs/administration/field-management/export-all-object-metadata.md,Export All Object Metadata,Field Management
help/marketo/product-docs/administration/field-management/export-a-list-of-all-marketo-api-field-names.md,Export a List of All Marketo API Field Names,Field Management
help/marketo/product-docs/administration/field-management/export-used-by-data-for-a-field.md,Export Used By Data for a Field,Field Management
help/marketo/product-docs/administration/field-management/hide-and-unhide-a-field.md,Hide and Unhide a Field,Field Management
help/marketo/product-docs/administration/field-management/html-encode-tokens-in-emails.md,HTML Encode Tokens in Emails,Field Management
help/marketo/product-docs/administration/field-management/mark-a-field-as-sensitive.md,Mark a Field as Sensitive,Field Management
help/marketo/product-docs/administration/field-management/rename-a-field.md,Rename a Field,Field Management
help/marketo/product-docs/administration/field-management/understanding-system-managed-fields.md,Understanding System Managed Fields,Field Management
help/marketo/product-docs/administration/field-management/view-field-mappings-between-marketo-and-salesforce.md,View Field Mappings Between Marketo and Salesforce,Field Management
help/marketo/product-docs/administration/marketo-custom-activities/understanding-custom-activities.md,Understanding Custom Activities,Custom Activities
help/marketo/product-docs/administration/marketo-custom-activities/add-edit-delete-marketo-custom-activity-fields.md,Add/Edit/Delete Marketo Custom Activity Fields,Custom Activities
help/marketo/product-docs/administration/marketo-custom-activities/create-a-custom-activity.md,Create a Custom Activity,Custom Activities
help/marketo/product-docs/administration/marketo-custom-activities/edit-a-custom-activity.md,Edit a Custom Activity,Custom Activities
help/marketo/product-docs/administration/marketo-custom-activities/publish-a-custom-activity.md,Publish a Custom Activity,Custom Activities
help/marketo/product-docs/administration/marketo-custom-activities/custom-activity-metadata-export.md,Custom Activity Metadata Export,Custom Activities
help/marketo/product-docs/administration/marketo-custom-objects/understanding-marketo-custom-objects.md,Understanding Marketo Custom Objects,Custom Objects
help/marketo/product-docs/administration/marketo-custom-objects/add-marketo-custom-object-fields.md,Add Marketo Custom Object Fields,Custom Objects
help/marketo/product-docs/administration/marketo-custom-objects/add-marketo-custom-object-link-fields.md,Add Marketo Custom Object Link Fields,Custom Objects
help/marketo/product-docs/administration/marketo-custom-objects/approve-a-custom-object.md,Approve a Custom Object,Custom Objects
help/marketo/product-docs/administration/marketo-custom-objects/create-marketo-custom-objects.md,Create Marketo Custom Objects,Custom Objects
help/marketo/product-docs/administration/marketo-custom-objects/edit-and-delete-a-marketo-custom-object.md,Edit and Delete a Marketo Custom Object,Custom Objects
help/marketo/product-docs/administration/marketo-custom-objects/edit-and-delete-marketo-custom-object-fields.md,Edit and Delete Marketo Custom Object Fields,Custom Objects
help/marketo/product-docs/administration/marketo-custom-objects/import-custom-object-data.md,Import Custom Object Data,Custom Objects
help/marketo/product-docs/administration/marketo-custom-objects/trigger-off-custom-object-changes.md,Trigger Off Custom Object Changes,Custom Objects
help/marketo/product-docs/administration/marketo-custom-objects/custom-object-metadata-export.md,Custom Object Metadata Export,Custom Objects
help/marketo/product-docs/administration/marketo-with-adobe-identity/quick-guide.md,Quick Guide,Marketo with Adobe Identity
help/marketo/product-docs/administration/marketo-with-adobe-identity/adobe-identity-management-overview.md,Adobe Identity Management Overview,Marketo with Adobe Identity
help/marketo/product-docs/administration/marketo-with-adobe-identity/admin-setup.md,Admin Setup,Marketo with Adobe Identity
help/marketo/product-docs/administration/marketo-with-adobe-identity/product-admin-setup.md,Product Admin Setup,Marketo with Adobe Identity
help/marketo/product-docs/administration/marketo-with-adobe-identity/add-api-only-user-for-adobe-ims-enabled-subscriptions.md,Add API Only User for Adobe IMS Enabled Subscriptions,Marketo with Adobe Identity
help/marketo/product-docs/administration/marketo-with-adobe-identity/add-or-remove-a-product-admin.md,Add or Remove a Product Admin,Marketo with Adobe Identity
help/marketo/product-docs/administration/marketo-with-adobe-identity/add-or-remove-a-user.md,Add or Remove a User,Marketo with Adobe Identity
help/marketo/product-docs/administration/marketo-with-adobe-identity/user-sign-in-with-adobe-id.md,User Sign-in with Adobe ID,Marketo with Adobe Identity
help/marketo/product-docs/administration/marketo-with-adobe-identity/understanding-marketo-subscription-and-user-migration-to-the-adobe-admin-console.md,Understanding Marketo Subscription and User Migration to the Adobe Admin Console,Marketo with Adobe Identity
help/marketo/product-docs/administration/settings/bulk-export-api-information.md,Bulk Export API Information,Administration
help/marketo/product-docs/administration/settings/campaign-inspector.md,Campaign Inspector,Campaign Inspector
help/marketo/product-docs/administration/settings/change-attribution-settings-for-analytics.md,Change Attribution Settings for Analytics,Administration
help/marketo/product-docs/administration/settings/change-your-marketo-password.md,Change Your Marketo Password,Administration
help/marketo/product-docs/administration/settings/change-your-password-security-settings.md,Change your Password Security Settings,Administration
help/marketo/product-docs/administration/settings/creating-a-custom-tab-for-the-person-detail-page.md,Creating a Custom Tab for the Person Detail Page,Administration
help/marketo/product-docs/administration/settings/customize-your-landing-page-urls-with-a-cname.md,Customize Your Landing Page URLs With a CNAME (Administration),Administration
help/marketo/product-docs/administration/settings/edit-account-settings.md,Edit Account Settings,Administration
help/marketo/product-docs/administration/settings/edit-do-not-track-browser-support-settings.md,"Edit ""Do Not Track"" Browser Support Settings",Administration
help/marketo/product-docs/administration/settings/edit-landing-page-settings.md,Edit Landing Page Settings,"Administration, Landing Pages"
help/marketo/product-docs/administration/settings/edit-link-expiration-in-reports-and-alerts.md,Edit Link Expiration in Reports and Alerts,Administration
help/marketo/product-docs/administration/settings/email-tracking-link-headers.md,Email Tracking Link Headers,Administration
help/marketo/product-docs/administration/settings/edit-subscription-settings.md,Edit Subscription Settings,Administration
help/marketo/product-docs/administration/settings/enable-or-disable-treasure-chest-features.md,Enable or Disable Treasure Chest Features,Administration
help/marketo/product-docs/administration/settings/enable-personalized-urls-for-your-account.md,Enable Personalized URLs for Your Account,Administration
help/marketo/product-docs/administration/settings/global-form-validation-rules.md,Global Form Validation Rules,Administration
help/marketo/product-docs/administration/settings/landing-page-headers.md,Landing Page Headers,"Administration, Landing Pages"
help/marketo/product-docs/administration/settings/restrict-marketo-logins-based-on-ip.md,Restrict Marketo Logins Based on IP,Administration
help/marketo/product-docs/administration/settings/select-your-language-locale-and-time-zone.md,"Select Your Language, Locale and Time Zone",Administration
help/marketo/product-docs/administration/settings/set-a-fallback-page.md,Set a Fallback Page,Administration
help/marketo/product-docs/administration/settings/set-default-location-settings-for-a-subscription.md,Set Default Location Settings for a Subscription,Administration
help/marketo/product-docs/administration/settings/understanding-privacy-settings.md,Understanding Privacy Settings,Administration
help/marketo/product-docs/administration/settings/using-a-universal-id-for-subscription-login.md,Using a Universal ID for Subscription Login,Administration
help/marketo/product-docs/administration/tags/create-a-new-program-tag-and-tag-values.md,Create a New Program Tag and Tag Values,Tags
help/marketo/product-docs/administration/tags/create-a-program-channel.md,Create a Program Channel,Tags
help/marketo/product-docs/administration/tags/create-custom-tags.md,Create Custom Tags,Tags
help/marketo/product-docs/administration/tags/delete-a-program-channel.md,Delete a Program Channel,Tags
help/marketo/product-docs/administration/tags/delete-a-program-status-from-a-program-channel.md,Delete a Program Status From a Program Channel,Tags
help/marketo/product-docs/administration/tags/hide-unhide-a-program-channel.md,Hide/Unhide a Program Channel,Tags
help/marketo/product-docs/administration/tags/managing-tag-values.md,Managing Tag Values,Tags
help/marketo/product-docs/administration/users-and-roles/create-an-api-only-user-role.md,Create an API Only User Role,Users and Roles
help/marketo/product-docs/administration/users-and-roles/create-an-api-only-user.md,Create an API Only User,Users and Roles
help/marketo/product-docs/administration/users-and-roles/create-delete-edit-and-change-a-user-role.md,"Create, Delete, Edit and Change a User Role",Users and Roles
help/marketo/product-docs/administration/users-and-roles/email-verification.md,Email Verification,Users and Roles
help/marketo/product-docs/administration/users-and-roles/export-a-list-of-users-and-roles.md,Export a List of Users and Roles,Users and Roles
help/marketo/product-docs/administration/users-and-roles/managing-marketo-users.md,Managing Marketo Users,Users and Roles
help/marketo/product-docs/administration/users-and-roles/managing-user-roles-and-permissions.md,Managing User Roles and Permissions,Users and Roles
help/marketo/product-docs/administration/users-and-roles/export-roles-and-permissions.md,Export Roles and Permissions,Users and Roles
help/marketo/product-docs/administration/users-and-roles/descriptions-of-role-permissions.md,Descriptions of Role Permissions,Users and Roles
help/marketo/product-docs/administration/users-and-roles/enable-no-draft-for-snippets.md,Enable No-Draft for Snippets,Users and Roles
help/marketo/product-docs/administration/workspaces-and-person-partitions/understanding-workspaces-and-person-partitions.md,Understanding Workspaces and Person Partitions,"Partitions, Workspaces"
help/marketo/product-docs/administration/workspaces-and-person-partitions/allow-user-access-to-a-workspace.md,Allow User Access to a Workspace,Workspaces
help/marketo/product-docs/administration/workspaces-and-person-partitions/assign-person-partitions-to-workspaces.md,Assign Person Partitions to Workspaces,Workspaces
help/marketo/product-docs/administration/workspaces-and-person-partitions/assigning-person-partitions-with-assignment-rules.md,Assigning Person Partitions with Assignment Rules,Partitions
help/marketo/product-docs/administration/workspaces-and-person-partitions/change-the-name-of-a-workspace.md,Change the Name of a Workspace,Workspaces
help/marketo/product-docs/administration/workspaces-and-person-partitions/create-a-new-workspace.md,Create a New Workspace,Workspaces
help/marketo/product-docs/administration/workspaces-and-person-partitions/create-a-person-partition.md,Create a Person Partition,Partitions
help/marketo/product-docs/administration/workspaces-and-person-partitions/delete-a-workspace.md,Delete a Workspace,Workspaces
help/marketo/product-docs/administration/workspaces-and-person-partitions/edit-a-workspace.md,Edit a Workspace,Workspaces
help/marketo/product-docs/administration/workspaces-and-person-partitions/edit-an-existing-person-partition.md,Edit an Existing Person Partition,Partitions
help/marketo/product-docs/administration/workspaces-and-person-partitions/share-segmentations-across-workspaces-and-partitions.md,Share Segmentations Across Workspaces and Partitions,"Partitions, Workspaces"
help/marketo/product-docs/adobe-experience-cloud-integrations/adobe-experience-cloud-integrations-overview.md,Adobe Experience Cloud Integrations Overview,Integrations
help/marketo/product-docs/adobe-experience-cloud-integrations/set-up-adobe-organization-mapping.md,Set up Adobe Organization Mapping,Integrations
help/marketo/product-docs/adobe-experience-cloud-integrations/sync-an-audience-from-adobe-experience-cloud.md,Sync an Audience From Adobe Experience Cloud,Integrations
help/marketo/product-docs/adobe-experience-cloud-integrations/importing-assets-with-adobe-experience-manager.md,Importing Assets with Adobe Experience Manager,Integrations
help/marketo/product-docs/adobe-experience-cloud-integrations/experience-cloud-interface-overview.md,Adobe Experience Cloud Interface Overview,Integrations
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/understanding-smart-campaigns.md,Understanding Smart Campaigns,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/creating-a-smart-campaign/understanding-batch-and-trigger-smart-campaigns.md,Understanding Batch and Trigger Smart Campaigns,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/creating-a-smart-campaign/create-a-new-smart-campaign.md,Create a New Smart Campaign,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/creating-a-smart-campaign/define-smart-list-for-smart-campaign-batch.md,Define Smart List for Smart Campaign | Batch,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/creating-a-smart-campaign/define-smart-list-for-smart-campaign-trigger.md,Define Smart List for Smart Campaign | Trigger,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/creating-a-smart-campaign/smart-campaign-checklist.md,Smart Campaign Checklist,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/abort-a-smart-campaign.md,Abort a Smart Campaign,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/activate-a-trigger-smart-campaign-schedule-tab.md,Activate a Trigger Smart Campaign | Schedule Tab,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/apply-communication-limits-to-smart-campaign.md,Apply Communication Limits to Smart Campaign,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/automatic-trigger-campaign-cleanup.md,Automatic Trigger Campaign Cleanup,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/campaign-actions-clone-a-smart-campaign.md,Campaign Actions -Clone a Smart Campaign,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/campaign-actions-delete-a-smart-campaign.md,Campaign Actions -Delete a Smart Campaign,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/cancel-a-scheduled-batch-campaign-run.md,Cancel a Scheduled Batch Campaign Run,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/cancel-a-scheduled-recurring-batch-campaign-run.md,Cancel a Scheduled Recurring Batch Campaign Run,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/deactivate-a-trigger-smart-campaign-schedule-tab.md,Deactivate a Trigger Smart Campaign | Schedule Tab,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/edit-qualification-rules-in-a-smart-campaign.md,Edit Qualification Rules in a Smart Campaign,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/move-a-smart-campaign.md,Move a Smart Campaign,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/override-person-restrictions-in-a-smart-campaign.md,Override Person Restrictions in a Smart Campaign,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/priority-override-for-trigger-campaigns.md,Priority Override for Trigger Campaigns,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/rename-a-smart-campaign.md,Rename a Smart Campaign,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/run-a-batch-smart-campaign-now-schedule-tab.md,Run a Batch Smart Campaign Now | Schedule Tab,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/schedule-a-batch-smart-campaign-to-run-later.md,Schedule a Batch Smart Campaign to Run Later,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/schedule-a-recurring-batch-campaign.md,Schedule a Recurring Batch Campaign,Smart Campaigns
help/marketo/product-docs/core-marketo-concepts/smart-campaigns/using-smart-campaigns/setting-up-a-trigger-smart-campaign-for-sales-using-campaign-is-requested.md,"Setting Up a Trigger Smart Campaign for Sales Using ""Campaign is Requested""",Smart Campaigns
